[17/Jul/2022 04:26:45] INFO [django.utils.autoreload:643] Watching for file changes with StatReloader
[17/Jul/2022 04:26:45] DEBUG [django.utils.autoreload:321] Waiting for apps ready_event.
[17/Jul/2022 04:26:45] DEBUG [django.utils.autoreload:333] Apps ready_event triggered. Sending autoreload_started signal.
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:287] Watching dir /app/base/templates with glob **/*.
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:287] Watching dir /app/locale with glob **/*.mo.
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:287] Watching dir /app/base/locale with glob **/*.mo.
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/cache/utils.py first seen with mtime 1658031709.8972397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/checks/security/__init__.py first seen with mtime 1658031709.9022396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/unittest/runner.py first seen with mtime 1657629599.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/fields/reverse_related.py first seen with mtime 1658031709.9512396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/sre_compile.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/sqlparse/sql.py first seen with mtime 1658031708.7252398
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/_lzma.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629585.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/template/defaultfilters.py first seen with mtime 1658031709.9832397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/safestring.py first seen with mtime 1658031710.0032396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/staticfiles/__init__.py first seen with mtime 1658031709.8912396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/sessions/exceptions.py first seen with mtime 1658031709.7822397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/crypto.py first seen with mtime 1658031709.9962397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/fields/files.py first seen with mtime 1658031709.9492397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/admin/migrations/0003_logentry_add_action_flag_choices.py first seen with mtime 1658031709.2432396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/_uuid.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629587.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/_sqlite3.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629587.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/binascii.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629585.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/staticfiles/views.py first seen with mtime 1658031709.8932397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/secrets.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/middleware/common.py first seen with mtime 1658031709.9802396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/argparse.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/concurrent/futures/__init__.py first seen with mtime 1657629598.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /app/base/admin.py first seen with mtime 1657453758.3348184
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/exceptions.py first seen with mtime 1658031709.8962395
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/templatetags/__init__.py first seen with mtime 1658031709.9892397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/auth/migrations/__init__.py first seen with mtime 1658031709.4262397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/apps/config.py first seen with mtime 1658031708.9972396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/auth/backends.py first seen with mtime 1658031709.3582397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/functions/text.py first seen with mtime 1658031709.9532397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/sql/constants.py first seen with mtime 1658031709.9542396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/fields/proxy.py first seen with mtime 1658031709.9502397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/http/cookies.py first seen with mtime 1657629599.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/views/generic/dates.py first seen with mtime 1658031710.0112395
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/sqlite3/dbapi2.py first seen with mtime 1657629599.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/asyncio/events.py first seen with mtime 1657629598.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/warnings.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/_json.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629582.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/gzip.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/reprlib.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/opcode.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/ctypes/_endian.py first seen with mtime 1657629599.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/messages/middleware.py first seen with mtime 1658031709.6812396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/xml/__init__.py first seen with mtime 1657629599.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/numbers.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/template/defaulttags.py first seen with mtime 1658031709.9842396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/files/move.py first seen with mtime 1658031709.9042397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/files/uploadhandler.py first seen with mtime 1658031709.9052396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/backends/base/client.py first seen with mtime 1658031709.9222395
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/urllib/parse.py first seen with mtime 1657629599.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/keyword.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/asgiref/__init__.py first seen with mtime 1658031708.8872397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/dj_database_url.py first seen with mtime 1658031708.6832397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/views/generic/__init__.py first seen with mtime 1658031710.0102396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/datastructures.py first seen with mtime 1658031709.9972396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/calendar.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/linecache.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/expressions.py first seen with mtime 1658031709.9452395
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/sqlparse/exceptions.py first seen with mtime 1658031708.7232397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/_os.py first seen with mtime 1658031709.9952397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/_contextvars.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629578.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/admin/templatetags/admin_modify.py first seen with mtime 1658031709.2902396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/backends/sqlite3/base.py first seen with mtime 1658031709.9342396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/test/testcases.py first seen with mtime 1658031709.9922397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/termios.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629584.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/concurrent/futures/_base.py first seen with mtime 1657629598.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/staticfiles/management/commands/__init__.py first seen with mtime 1658031709.8932397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/_decimal.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629596.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/management/color.py first seen with mtime 1658031709.9102397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/encoding.py first seen with mtime 1658031709.9992397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/asyncio/log.py first seen with mtime 1657629598.0
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/messages/__init__.py first seen with mtime 1658031709.6802397
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/checks/security/sessions.py first seen with mtime 1658031709.9032397
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/handlers/exception.py first seen with mtime 1658031709.9062397
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/files/__init__.py first seen with mtime 1658031709.9032397
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/wsgi.py first seen with mtime 1658031709.8972397
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/sqlparse/filters/others.py first seen with mtime 1658031708.7272396
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/sql/where.py first seen with mtime 1658031709.9562397
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/email/headerregistry.py first seen with mtime 1657629599.0
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/template/backends/base.py first seen with mtime 1658031709.9862397
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/migrations/__init__.py first seen with mtime 1658031709.9362397
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/sqlparse/engine/__init__.py first seen with mtime 1658031708.7252398
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/xml/dom/minidom.py first seen with mtime 1657629599.0
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/collections/__init__.py first seen with mtime 1657629598.0
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/email/header.py first seen with mtime 1657629599.0
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/urls/__init__.py first seen with mtime 1658031709.9932396
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/admin/views/autocomplete.py first seen with mtime 1658031709.2922397
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/contenttypes/apps.py first seen with mtime 1658031709.4282396
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/migrations/migration.py first seen with mtime 1658031709.9382396
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/email/feedparser.py first seen with mtime 1657629599.0
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/views/__init__.py first seen with mtime 1658031710.0072396
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/template/autoreload.py first seen with mtime 1658031709.9822397
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/__future__.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/handlers/asgi.py first seen with mtime 1658031709.9062397
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/test/html.py first seen with mtime 1658031709.9912395
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/template/utils.py first seen with mtime 1658031709.9862397
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/_socket.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629583.0
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/auth/decorators.py first seen with mtime 1658031709.3602397
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/tempfile.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/asyncio/constants.py first seen with mtime 1657629598.0
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/pprint.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/auth/hashers.py first seen with mtime 1658031709.3612397
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/admin/templatetags/base.py first seen with mtime 1658031709.2912397
[17/Jul/2022 04:27:01] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/auth/__init__.py first seen with mtime 1658031709.3582397
